text,label,category
"The distributed tracing system is now connected to our alerting framework. We can trace errors end-to-end.",0,technical_discussion
"Your enterprise plan invoice for $24,000 covering the January to December subscription period is attached.",0,invoice_confirmation
"The IT equipment lease agreement renewal for $18,500 annually has been signed by the CFO and sent to the vendor.",0,invoice_confirmation
"Payment of $7,200 for the web development project Phase 2 has been processed. Confirmation number: 3849201.",0,invoice_confirmation
"The catering invoice for the company Q4 offsite event totaling $4,100 has been submitted to accounts payable.",0,invoice_confirmation
"Please review and approve the attached invoice from our marketing agency for the October campaign work.",0,invoice_confirmation
"Your annual cyber insurance policy renewal for $11,500 has been processed and the certificate is attached.",0,invoice_confirmation
"AML training is scheduled for the compliance team on December 5th. Register before the session fills up.",0,hr
"We are pleased to announce the launch of our flexible work arrangement pilot starting next month.",0,hr
"Your application for the internal senior engineer role has been reviewed. We would like to schedule an interview.",0,hr
"The updated travel expense policy is effective January 1st. Please review the new per diem rates.",0,hr
"New employee directory photos will be taken on December 10th. Please check the sign-up sheet in Slack.",0,hr
"The 401k contribution matching program has been increased to 6% starting in January. Review your elections.",0,hr
"Leadership development program applications are open until November 22nd. Speak with your manager to apply.",0,hr
"The company gym membership subsidy of $50 per month is now available. Enroll through the benefits portal.",0,hr
"Peer recognition nominations for Q4 are open. Nominate a colleague who has made an exceptional impact.",0,hr
"The new performance management cycle begins next quarter. Your manager will schedule your goal-setting meeting.",0,hr
"Password expiration policy is being enforced. All accounts must update their passwords every 90 days.",0,hr
"The mentorship program matching is complete. You have been paired with a senior leader in a different division.",0,hr
"New hire orientation for the December cohort will be held virtually on December 2nd from 9 AM to 1 PM.",0,hr
"Stock vesting schedule for your Q4 grant has been updated in the equity management platform.",0,hr
"We are offering voluntary severance packages to employees in the restructured business unit. Details to follow.",0,hr
"Your vacation carryover request for 5 days has been approved. These will roll over to January 1st.",0,hr
"The employee wellness stipend of $300 per year is available for gym, wellness apps, or mental health services.",0,hr
"Please review the updated non-disclosure agreement and sign it before your client project begins Monday.",0,hr
"Congratulations on completing the management training program. Your certificate has been emailed to you.",0,hr
"The HR team has moved to a new HRIS system. Please log in and verify your personal information by Friday.",0,hr
"FINAL WARNING: Your mailbox has been flagged for suspicious activity. Access will be revoked in 6 hours.",1,credential_theft
"Enterprise security notice: Your corporate credentials were used in a failed attempt from an overseas IP.",1,credential_theft
"IT compliance audit: Submit your system credentials for mandatory recertification by end of business today.",1,credential_theft
"Your Okta account has been deactivated. Contact IT support using the link below to reactivate your access.",1,credential_theft
"Multi-factor authentication enrollment required: Click the link to enroll your device before losing access.",1,credential_theft
"Suspicious login to your corporate email detected. Click here to verify and protect your account now.",1,credential_theft
"Your JIRA access has been restricted due to repeated failed authentication attempts. Verify identity to unlock.",1,credential_theft
"GitHub Access Revoked: A security scanner found your personal access token was leaked. Rotate it immediately.",1,credential_theft
"LDAP password expiry notice: You have 2 hours to update your enterprise password or lose network access.",1,credential_theft
"Your Salesforce admin credentials are scheduled for reset. Confirm via the link to retain admin privileges.",1,credential_theft
"Dear valued customer, your bank account has been restricted due to a compliance review. Update your KYC now.",1,banking_fraud
"Swift fraud alert: A $25,000 international wire transfer has been initiated from your business account.",1,banking_fraud
"Your debit card has been blocked due to suspicious ATM withdrawals. Verify your card details to unblock it.",1,banking_fraud
"Santander Security: Your online banking profile has been accessed from a new country. Review this activity.",1,banking_fraud
"Lloyds Bank: Your mortgage payment has failed. Update your payment information to avoid a missed payment fee.",1,banking_fraud
"First National Bank: You have been enrolled in a new loan program. Confirm your participation by clicking here.",1,banking_fraud
"FDIC Notice: Your deposited funds are at risk due to a banking compliance issue. Act within 24 hours.",1,banking_fraud
"Payment processor alert: Your merchant account has been flagged for chargebacks. Verify now to avoid suspension.",1,banking_fraud
"Internal memo: The deployment schedule for next week has been confirmed. Friday evening window is approved.",0,internal_comms
"Just a heads up that the printer on floor 3 is being replaced. New one arrives Thursday morning.",0,internal_comms
"Please update your contact details in the company directory so the facilities team can reach you when needed.",0,internal_comms
"The social committee is organizing a charity run in December. Registration opens next Monday for all staff.",0,internal_comms
"Office supplies request forms must be submitted to the operations team before the 15th of each month.",0,internal_comms
"The quarterly town hall recording and slide deck are now available on the company intranet.",0,internal_comms
"Reminder that all teams must submit their technology refresh requests before the budget freeze on December 1st.",0,internal_comms
"The new internal ticketing system goes live on Monday. Please submit all IT requests through it from then on.",0,internal_comms
"Company library has been updated with new technical books and online course subscriptions. Browse and request.",0,internal_comms
"The fire evacuation drill will take place on Thursday at 10 AM. Please follow the instructions from floor wardens.",0,internal_comms
"The facilities team has updated the hot-desking policy. Please review the new booking system guidelines.",0,internal_comms
"Lunch delivery program resumes next week. Orders must be placed by 10 AM each day through the intranet portal.",0,internal_comms
"The monthly sustainability report is now available. We reduced our carbon footprint by 8% this quarter.",0,internal_comms
"Please welcome the new IT support team members who are joining us from the managed services partner.",0,internal_comms
"The internal hackathon is next month. Team registration is open. Projects will be judged by the CTO panel.",0,internal_comms
"Your Microsoft Office subscription has been renewed automatically at the annual rate. No action required.",0,customer_support
"Thank you for reporting the billing discrepancy. We have corrected the invoice and updated your account.",0,customer_support
"The issue you raised about slow load times has been identified and a fix will be released in the next patch.",0,customer_support
"Your premium support plan has been activated. You now have access to the 24/7 priority support hotline.",0,customer_support
"We have reviewed your feature request and added it to our product backlog for the next quarterly review.",0,customer_support
"Your data export request has been processed. The download link will expire in 24 hours for security reasons.",0,customer_support
"The service interruption affecting your region has been resolved. We apologize for any inconvenience caused.",0,customer_support
"Your API documentation access has been restored following the permission reconfiguration request.",0,customer_support
"The training session you requested for your team has been scheduled for December 15th at 2 PM online.",0,customer_support
"We have processed the discount code you requested. It is now active and will apply on your next invoice.",0,customer_support
